sample,parent_id,parent_total_units,n_components,included_ab,composition_eligible,lot_area_sqft,residential_far,built_far
historical,historical__B00696395,47,1,TRUE,TRUE,4000,4,0
historical,historical__B00696890,41,1,TRUE,TRUE,8800,4,0.5
historical,historical__B00698051,38,2,FALSE,TRUE,35250,3,0
historical,historical__B00698115,877,4,TRUE,TRUE,177520.78999999998,2.43,0.08419295565325054
historical,historical__B00698275,8,1,TRUE,TRUE,3200,2.43,0
historical,historical__B00699366,8,1,TRUE,TRUE,4000,2.43,0.93
historical,historical__B00699404,110,1,TRUE,TRUE,10000,4,0
historical,historical__B00700725,54,1,TRUE,TRUE,12292,2.43,4.63
historical,historical__B00702705,76,1,TRUE,TRUE,17891,3,1.89
historical,historical__B00703512,34,1,TRUE,TRUE,34125,4,1.4
historical,historical__B00704728,6,1,TRUE,TRUE,4000,2.43,0.58
historical,historical__B00706931,72,1,TRUE,TRUE,5910,3,0.36
historical,historical__B00708599,24,1,TRUE,TRUE,2075,2.43,0.48
historical,historical__B00708684,31,1,TRUE,TRUE,8500,2.43,0.78
historical,historical__B00709512,150,1,TRUE,TRUE,2750,6.02,1.82
historical,historical__B00709786,9,1,TRUE,TRUE,4000,2.43,0.53
historical,historical__B00709787,9,1,TRUE,TRUE,4000,2.43,0.53
historical,historical__B00712067,12,1,TRUE,TRUE,3032,1.25,0.35000000000000003
historical,historical__B00712457,38,1,TRUE,TRUE,13033,2,0
historical,historical__B00712768,8,1,TRUE,TRUE,3339,2.43,0
historical,historical__B00712795,258,1,TRUE,TRUE,18000,0,0.74
historical,historical__B00714447,20,1,TRUE,TRUE,2000,4,1.02
historical,historical__B00715375,259,1,TRUE,TRUE,12000,0,0.33
historical,historical__B00715872,7,1,TRUE,TRUE,2800,2,1.7
historical,historical__B00716392,22,1,TRUE,TRUE,4575,2.43,1.13
historical,historical__B00717487,29,1,TRUE,TRUE,5550,3,0.05
historical,historical__B00718171,45,1,TRUE,TRUE,1933,4.2,0
historical,historical__B00718345,13,2,TRUE,TRUE,4000,2.43,0.42
historical,historical__B00719336,19,1,TRUE,TRUE,2250,3,0
historical,historical__B00723172,8,1,TRUE,TRUE,3600,0,0
historical,historical__B00725680,9,1,TRUE,TRUE,2000,2.43,0
historical,historical__B00725782,6,1,TRUE,TRUE,4000,2.43,0.93
historical,historical__B00725872,22,1,TRUE,TRUE,1500,1.25,0
historical,historical__B00726583,9,1,TRUE,TRUE,4000,2.43,0.41
historical,historical__B00727869,82,1,TRUE,TRUE,8469,0,1
historical,historical__B00729240,10,1,TRUE,TRUE,6693,2.43,0.24
historical,historical__B00729393,34,1,TRUE,TRUE,6400,0,1.33
historical,historical__B00730176,13,1,TRUE,TRUE,5008,2.43,0
historical,historical__B00730595,8,1,FALSE,TRUE,2500,2,0.36
historical,historical__B00731678,20,1,TRUE,TRUE,5592,4,0
historical,historical__B00734162,30,1,TRUE,TRUE,34125,4,1.4
historical,historical__B00734382,50,1,TRUE,TRUE,2500,4,0.24
historical,historical__B00735002,20,1,TRUE,TRUE,5000,2.43,1.5
historical,historical__B00735907,49,1,TRUE,TRUE,4812,6.02,1.19
historical,historical__B00736115,55,1,TRUE,TRUE,3333,10,3.1700000000000004
historical,historical__B00736239,45,1,TRUE,TRUE,4921,3.4399999999999995,1.01
historical,historical__B00736736,8,1,TRUE,TRUE,2484,2.43,0
historical,historical__B00737250,10,1,FALSE,TRUE,4000,2,0
historical,historical__B00738222,6,1,FALSE,TRUE,2500,6.02,0
historical,historical__B00738723,159,1,TRUE,TRUE,28357,4,2.71
historical,historical__B00739051,10,1,TRUE,TRUE,2513,6.02,0
historical,historical__B00739268,9,1,TRUE,TRUE,2250,2.43,1.37
historical,historical__B00740310,74,1,TRUE,TRUE,11000,0.5,0.46
historical,historical__B00741148,22,1,TRUE,TRUE,3357,2,0
historical,historical__B00742563,13,1,TRUE,TRUE,2683,4,1.4
historical,historical__B00744641,9,1,TRUE,TRUE,2120,2.43,0
historical,historical__B00745331,25,1,TRUE,TRUE,11775,2.43,1.85
historical,historical__B00748120,18,1,TRUE,TRUE,4810,3.4400000000000004,0.83
historical,historical__B00751849,48,1,TRUE,TRUE,3913,0,1.5
historical,historical__B00753172,15,1,TRUE,TRUE,2429,2.43,1.1
historical,historical__B00753885,25,1,TRUE,TRUE,4321,3.44,0.98
historical,historical__B00754062,497,1,TRUE,TRUE,160700,2.43,0
historical,historical__B00754304,301,1,FALSE,TRUE,1282,3,0
historical,historical__B00755555,200,1,TRUE,TRUE,30854,0,0.93
historical,historical__B00756710,8,1,FALSE,TRUE,2500,3,0.52
historical,historical__B00757866,75,1,TRUE,TRUE,28558,2.43,0.07
historical,historical__B00762058,10,1,TRUE,TRUE,4006,2.43,1.43
historical,historical__B00766674,28,1,TRUE,TRUE,14178,2,1.61
historical,historical__B00766753,7,1,TRUE,TRUE,2500,2.43,0
historical,historical__B00766828,8,1,TRUE,TRUE,4708,2.43,0.4799999999999999
historical,historical__B00774823,105,1,FALSE,TRUE,37500,3,0.51
historical,historical__B00780032,10,1,TRUE,TRUE,4000,2,0
historical,historical__B00780076,17,1,TRUE,TRUE,3000,2.43,0
historical,historical__B00781122,20,1,FALSE,TRUE,6200,2.43,1.09
historical,historical__B00781447,99,1,TRUE,TRUE,13937,10,2.46
historical,historical__B00781811,40,1,TRUE,TRUE,13056,2.43,0.5
historical,historical__B00781820,7,1,TRUE,TRUE,2500,2,3.93
historical,historical__B00785354,7,1,TRUE,TRUE,2609,2.43,1.15
historical,historical__B00789072,56,1,TRUE,TRUE,14865,2.43,0.4
historical,historical__B00789554,76,1,TRUE,TRUE,5000,3,0.53
historical,historical__B00798016,10,1,TRUE,TRUE,2500,2.43,0
historical,historical__B07994914,8,1,TRUE,TRUE,2500,2.43,0
historical,historical__B07995953,16,1,TRUE,TRUE,2860,2.43,0.56
historical,historical__B07999998,8,1,TRUE,TRUE,2471,2,0
historical,historical__B08000518,19,1,TRUE,TRUE,1086,2.43,0
historical,historical__B08000627,15,1,TRUE,TRUE,2504,2.43,0.86
historical,historical__B08003030,10,1,TRUE,TRUE,4000,2.43,0.9
historical,historical__B08003504,49,1,FALSE,TRUE,8550,2.43,0.09
historical,historical__B08003554,10,1,FALSE,TRUE,4500,2.43,0
historical,historical__B08005181,6,1,TRUE,TRUE,1450,2,0
historical,historical__B08005364,6,1,FALSE,TRUE,1875,2,0
historical,historical__B08005429,8,1,TRUE,TRUE,3000,2.43,0.49
historical,historical__B08008132,19,1,TRUE,TRUE,4300,2.43,0.61
historical,historical__B08010793,8,1,FALSE,TRUE,2850,2.43,0.77
historical,historical__B08011331,24,2,FALSE,TRUE,15581,3,0.489138694563892
historical,historical__B08015349,202,1,TRUE,TRUE,28137,4.2,0
historical,historical__B08021996,184,1,TRUE,TRUE,1282062,0,0
historical,historical__B08022282,8,1,TRUE,TRUE,4044,1.25,0.55
historical,historical__B08022562,30,1,FALSE,TRUE,2955,4,1.24
historical,historical__B08025465,8,1,TRUE,TRUE,3130,2.43,0.45
historical,historical__B08026584,8,1,TRUE,TRUE,1875,4,1.67
historical,historical__B08031421,16,1,TRUE,TRUE,1873,5,0.97
historical,historical__B08038604,8,1,TRUE,TRUE,2500,2.43,0.65
historical,historical__B08042136,14,1,FALSE,TRUE,4435,2.43,0
historical,historical__B08047782,6,1,TRUE,TRUE,2500,2,0.59
historical,historical__M00479953,16,1,TRUE,TRUE,4140,6.02,0
historical,historical__M00492685,28,1,TRUE,TRUE,6525,6.02,3.88
historical,historical__M00499952,190,1,TRUE,TRUE,19750,7.52,2
historical,historical__M00503537,32,1,TRUE,TRUE,4600,6.02,3.9
historical,historical__M00522293,666,1,TRUE,TRUE,20177,10,0
historical,historical__M00530595,7,1,FALSE,TRUE,3845,6.02,0
historical,historical__M00537657,222,1,TRUE,TRUE,16986,10,3.41
historical,historical__M00542354,101,1,TRUE,TRUE,5785,7.52,2.54
historical,historical__M00547165,128,1,TRUE,TRUE,10386,10,3.16
historical,historical__M00550178,26,1,TRUE,TRUE,7560,6.02,1.1
historical,historical__M00551052,28,1,TRUE,TRUE,4796,4,0
historical,historical__M00553059,7,1,FALSE,TRUE,2850,3.44,1.89
historical,historical__M00556884,145,1,FALSE,TRUE,1266,10,0
historical,historical__M00558120,1313,1,TRUE,TRUE,41479,10,0
historical,historical__M00561118,12,1,TRUE,TRUE,2226,6.02,1.8800000000000001
historical,historical__M00574359,70,1,TRUE,TRUE,2100,10,4.73
historical,historical__M00578593,60,1,TRUE,TRUE,7500,4.2,0
historical,historical__M00580473,158,1,TRUE,TRUE,21924,6.02,0
historical,historical__M00587493,15,1,FALSE,TRUE,10255,6.02,0.02
historical,historical__M00599489,698,2,TRUE,TRUE,79933,6.395014074287215,0.4274946517708581
historical,historical__M00600672,188,1,TRUE,TRUE,40261,6.02,1.3915700057127245
historical,historical__M00601955,361,1,FALSE,TRUE,24687,0,0
historical,historical__M00611352,194,1,TRUE,TRUE,4640,10,2.93
historical,historical__M00614697,220,1,TRUE,TRUE,12771,10,1.64
historical,historical__M00625489,453,1,TRUE,TRUE,1875,10,0
historical,historical__M00628716,222,1,TRUE,TRUE,47175,3.44,1.59
historical,historical__M00628781,120,1,TRUE,TRUE,1867,6.019999999999999,1.74
historical,historical__M00629412,57,1,TRUE,TRUE,1296,10,0
historical,historical__M00630979,138,1,TRUE,TRUE,8034,10,7.17
historical,historical__M00632762,399,1,TRUE,TRUE,47880,6.02,0
historical,historical__M00637209,45,1,TRUE,TRUE,4053,10,1.87
historical,historical__M00637413,37,1,TRUE,TRUE,4955,10,2.32
historical,historical__M00641741,490,1,TRUE,TRUE,24990,3.4400000000000004,0
historical,historical__M00643592,311,1,TRUE,TRUE,2991,10,0
historical,historical__M00645064,24,1,TRUE,TRUE,2250,7.52,0
historical,historical__M00647624,158,1,TRUE,TRUE,33650,6.02,4.03
historical,historical__M00648391,146,1,TRUE,TRUE,2550,10,3.11
historical,historical__M00649645,20,1,TRUE,TRUE,1950,4,1.14
historical,historical__M00651526,47,1,TRUE,TRUE,6072,4,1.89
historical,historical__M00660854,26,1,TRUE,TRUE,2500,3.44,0
historical,historical__M00665110,50,1,TRUE,TRUE,2812,10,3.98
historical,historical__M00665956,121,1,TRUE,TRUE,5036,10,3.28
historical,historical__M00666173,120,1,TRUE,TRUE,12490,6.019999999999999,0.6
historical,historical__M00666777,273,1,TRUE,TRUE,27450,6.02,0.08
historical,historical__M00668732,16,2,TRUE,TRUE,5000,2.43,0.37
historical,historical__M00671589,180,1,TRUE,TRUE,9992,10,1.71
historical,historical__M00672872,157,1,TRUE,TRUE,3320,10,1.99
historical,historical__M00674541,58,1,FALSE,TRUE,4875,7.52,1.97
historical,historical__M00675715,60,1,TRUE,TRUE,2394,7.519999999999999,3.02
historical,historical__M00683925,108,1,TRUE,TRUE,1700,10,3.26
historical,historical__M00686955,52,1,TRUE,TRUE,19983,3.4400000000000004,3
historical,historical__M00688136,209,1,TRUE,TRUE,5500,7.52,1
historical,historical__M00694696,64,1,TRUE,TRUE,2116,4,0
historical,historical__M00694856,36,1,TRUE,TRUE,3275,2.43,0
historical,historical__M00696323,104,1,TRUE,TRUE,8986,6.02,1.9600000000000002
historical,historical__M00701234,8,1,TRUE,TRUE,1250,3.44,7.33
historical,historical__M00705695,24,1,TRUE,TRUE,8175,0,0
historical,historical__M00718070,59,1,TRUE,TRUE,9992,3.4399999999999995,0
historical,historical__M00719204,7,1,TRUE,TRUE,2523,3,0
historical,historical__M00719554,18,1,TRUE,TRUE,2439,3,0
historical,historical__M00722025,29,1,TRUE,TRUE,5000,6.02,1.19
historical,historical__M00723903,35,1,TRUE,TRUE,3165,10,3.9800000000000004
historical,historical__M00728230,45,1,TRUE,TRUE,22102,4,4.74
historical,historical__M00737602,6,1,TRUE,TRUE,1898,6.02,0
historical,historical__M00749928,204,1,TRUE,TRUE,2590,10,3.5900000000000003
historical,historical__M00771011,40,1,TRUE,TRUE,7406,6.02,2.03
historical,historical__M00771041,121,2,TRUE,TRUE,3648,6.02,0
historical,historical__M00775662,164,1,TRUE,TRUE,8890,3.44,2.79
historical,historical__M00785688,52,1,TRUE,TRUE,6068,10,4.42
historical,historical__M00791192,16,1,TRUE,TRUE,2692,3.44,2.01
historical,historical__M00798756,62,1,TRUE,TRUE,10900,10,3.23
historical,historical__M08010721,193,1,TRUE,TRUE,41360,3,1.43
historical,historical__M08011197,68,1,TRUE,TRUE,1240,7.52,3.76
historical,historical__M08011563,21,1,TRUE,TRUE,10384,10,9.83
historical,historical__M08014320,8,1,TRUE,TRUE,2188,6.02,0
historical,historical__M08017592,21,1,TRUE,TRUE,1875,7.52,0
historical,historical__M08022114,99,1,TRUE,TRUE,6295,10,2.97
historical,historical__M08022866,112,1,TRUE,TRUE,85000,6.02,2.32
historical,historical__M08025206,10,1,TRUE,TRUE,2596,10,1.83
historical,historical__M08028413,31,1,TRUE,TRUE,4410,10,2
historical,historical__M08028552,341,1,TRUE,TRUE,2288,10,0
historical,historical__M08032494,12,1,TRUE,TRUE,2523,4,1.39
historical,historical__Q00477815,12,1,TRUE,TRUE,3769,3,0.65
historical,historical__Q00478133,22,1,TRUE,TRUE,15594,0.5,0.21
historical,historical__Q00479380,71,1,TRUE,TRUE,10000,5,1.25
historical,historical__Q00479675,17,1,TRUE,TRUE,2500,3,0.82
historical,historical__Q00480833,14,2,TRUE,TRUE,5525,2,0.45647058823529413
historical,historical__Q00482934,51,1,TRUE,TRUE,5750,4,0
historical,historical__Q00484021,25,1,FALSE,TRUE,2850,3,0
historical,historical__Q00484597,80,1,TRUE,TRUE,13503,2.43,0
historical,historical__Q00488928,44,1,TRUE,TRUE,2960,2.43,0
historical,historical__Q00489289,15,1,TRUE,TRUE,4000,2,0
historical,historical__Q00490821,51,1,TRUE,TRUE,7816,3.44,0
historical,historical__Q00494799,14,1,TRUE,TRUE,2521,2,0
historical,historical__Q00497139,45,1,TRUE,TRUE,7600,3.44,0.91
historical,historical__Q00498832,51,1,TRUE,TRUE,19168,2.43,0
historical,historical__Q00499920,7,1,TRUE,TRUE,2438,2,0.55
historical,historical__Q00499931,10,1,FALSE,TRUE,6250,1.25,0
historical,historical__Q00501562,40,1,TRUE,TRUE,3826,2.43,0
historical,historical__Q00501608,7,1,TRUE,TRUE,4458,1.25,0
historical,historical__Q00501883,122,1,TRUE,TRUE,7500,5,0.95
historical,historical__Q00503708,7,1,TRUE,TRUE,2500,2,0.59
historical,historical__Q00515976,14,1,TRUE,TRUE,5005,2,0.83
historical,historical__Q00516017,9,1,TRUE,TRUE,5931,0.75,0
historical,historical__Q00523537,150,1,FALSE,TRUE,37421,2.43,1.1
historical,historical__Q00528155,164,1,TRUE,TRUE,46326,3,0.41
historical,historical__Q00528973,763,1,TRUE,TRUE,82400,7.52,2.4460922330097086
historical,historical__Q00533905,56,1,TRUE,TRUE,10000,4,0.18
historical,historical__Q00536309,25,1,FALSE,TRUE,7500,3,0.41
historical,historical__Q00540608,147,1,TRUE,TRUE,10500,2.43,0.13
historical,historical__Q00542634,10,1,TRUE,TRUE,3500,2.43,0.79
historical,historical__Q00548195,240,1,TRUE,TRUE,20425,7.52,0.15
historical,historical__Q00554634,28,1,TRUE,TRUE,3476,5,0.97
historical,historical__Q00555969,93,1,TRUE,TRUE,2125,5,0
historical,historical__Q00557681,417,1,TRUE,TRUE,25000,7.52,2.16
historical,historical__Q00559761,7,1,TRUE,TRUE,2500,2,0.42
historical,historical__Q00564746,499,1,TRUE,TRUE,76000,6.02,1.26
historical,historical__Q00567413,31,1,TRUE,TRUE,7125,4,1
historical,historical__Q00567901,10,1,TRUE,TRUE,2877,3,0
historical,historical__Q00568340,14,2,TRUE,TRUE,5000,2,0.5
historical,historical__Q00568550,25,1,TRUE,TRUE,5000,3,1
historical,historical__Q00568756,68,1,TRUE,TRUE,7220,5,0
historical,historical__Q00570018,6,1,TRUE,TRUE,4600,2,1.15
historical,historical__Q00576617,14,1,TRUE,TRUE,2175,5,1.34
historical,historical__Q00576717,29,1,TRUE,TRUE,4000,5,0.8
historical,historical__Q00577373,63,1,TRUE,TRUE,10600,3,0.75
historical,historical__Q00582096,19,1,TRUE,TRUE,6525,3,0.08
historical,historical__Q00582731,82,1,TRUE,TRUE,4700,7.52,1.94
historical,historical__Q00584570,120,1,TRUE,TRUE,26152,0.75,0.68
historical,historical__Q00586894,10,1,TRUE,TRUE,1938,2.43,0.67
historical,historical__Q00594636,26,1,TRUE,TRUE,16203,1.25,0
historical,historical__Q00595231,7,1,TRUE,TRUE,2500,2,0.46
historical,historical__Q00596656,45,1,TRUE,TRUE,8590,4,0.04
historical,historical__Q00599457,354,1,TRUE,TRUE,17423,5,0.6
historical,historical__Q00607526,170,1,TRUE,TRUE,6531,3.44,1
historical,historical__Q00608144,363,1,TRUE,TRUE,10000,7.52,0.96
historical,historical__Q00612960,99,1,TRUE,TRUE,17106,4,0.94
historical,historical__Q00614075,519,1,FALSE,TRUE,17000,10,0
historical,historical__Q00614758,36,1,TRUE,TRUE,7200,3.44,1.44
historical,historical__Q00617404,110,1,TRUE,TRUE,8700,2.43,0.38
historical,historical__Q00618542,10,1,FALSE,TRUE,1200,2.43,0
historical,historical__Q00623509,88,1,TRUE,TRUE,12290,3.44,0
historical,historical__Q00627197,78,1,TRUE,TRUE,13725,0.75,0
historical,historical__Q00627251,10,1,TRUE,TRUE,2250,3,1.25
historical,historical__Q00627252,10,1,TRUE,TRUE,2884,3,0.53
historical,historical__Q00630481,7,1,TRUE,TRUE,2523,2,0.98
historical,historical__Q00636484,55,1,TRUE,TRUE,10450,4,1.91
historical,historical__Q00638678,92,1,TRUE,TRUE,10000,3,1
historical,historical__Q00641359,173,1,TRUE,TRUE,15000,5,0.44
historical,historical__Q00645316,36,1,TRUE,TRUE,13540,2,0.92
historical,historical__Q00646536,50,1,TRUE,TRUE,7500,5,0.99
historical,historical__Q00646746,576,4,TRUE,TRUE,134853,4.516236197934047,0.22027770980252573
historical,historical__Q00649026,16,1,TRUE,TRUE,7597,2,0.38
historical,historical__Q00649207,87,1,TRUE,TRUE,2000,4,0
historical,historical__Q00650506,165,1,TRUE,TRUE,24523,3,0.42
historical,historical__Q00651672,42,1,TRUE,TRUE,4170,3,0.37
historical,historical__Q00652900,9,1,TRUE,TRUE,3642,2.43,0.4099999999999999
historical,historical__Q00654121,43,1,TRUE,TRUE,9900,3,1.99
historical,historical__Q00655889,10,1,TRUE,TRUE,2929,3,0
historical,historical__Q00657466,6,1,TRUE,TRUE,4000,1.35,0.63
historical,historical__Q00657653,524,1,TRUE,TRUE,60138,10,0
historical,historical__Q00657656,521,1,TRUE,TRUE,60138,10,0
historical,historical__Q00657682,24,1,TRUE,TRUE,2000,3,1.58
historical,historical__Q00659801,53,1,TRUE,TRUE,13418,2.43,1
historical,historical__Q00660436,137,1,TRUE,TRUE,2450,2.43,0
historical,historical__Q00662886,20,1,TRUE,TRUE,4639,3,0.58
historical,historical__Q00665096,59,1,TRUE,TRUE,11677,4,0.06
historical,historical__Q00665670,68,1,TRUE,TRUE,10176,2.43,0
historical,historical__Q00674206,310,1,TRUE,TRUE,17820,10,0
historical,historical__Q00674762,117,1,TRUE,TRUE,6900,7.52,0.87
historical,historical__Q00682330,190,1,TRUE,TRUE,11760,5,1.65
historical,historical__Q00682720,52,1,TRUE,TRUE,2500,7.52,0.68
historical,historical__Q00683000,262,2,TRUE,TRUE,76439,2.43,0
historical,historical__Q00683048,64,1,TRUE,TRUE,8800,5,0
historical,historical__Q00684348,7,1,TRUE,TRUE,2500,2,0.5
historical,historical__Q00687999,299,1,TRUE,TRUE,22760,1.25,0.65
historical,historical__Q00692280,48,1,TRUE,TRUE,12400,3.44,0.96
historical,historical__Q00696397,49,1,TRUE,TRUE,2860,5,0.66
historical,historical__Q00697427,16,1,TRUE,TRUE,2929,3,1.23
historical,historical__Q00697672,12,1,TRUE,TRUE,1400,2,0.6
historical,historical__Q00697858,42,6,TRUE,TRUE,15000,2,0
historical,historical__Q00699181,12,1,TRUE,TRUE,15840,1.25,0.15
historical,historical__Q00701894,6,1,TRUE,TRUE,2003,2,0
historical,historical__Q00702546,18,1,FALSE,TRUE,5198,1.35,0.48
historical,historical__Q00702943,1754,3,TRUE,TRUE,139128,0,0
historical,historical__Q00705947,44,1,TRUE,TRUE,8868,2.43,0
historical,historical__Q00710146,56,1,TRUE,TRUE,4460,5,1.21
historical,historical__Q00711760,60,1,TRUE,TRUE,5000,4,2
historical,historical__Q00713110,22,1,TRUE,TRUE,4998,2.43,0.8
historical,historical__Q00713167,17,1,TRUE,TRUE,6919,1.3500000000000003,2.72
historical,historical__Q00714437,46,1,TRUE,TRUE,4500,4,0.89
historical,historical__Q00715775,6,1,TRUE,TRUE,5490,0.75,0
historical,historical__Q00716326,188,1,TRUE,TRUE,3200,4,0
historical,historical__Q00718151,63,1,TRUE,TRUE,13035,4,0
historical,historical__Q00718735,69,1,TRUE,TRUE,13675,4,0
historical,historical__Q00719971,14,1,FALSE,TRUE,2500,2,0.78
historical,historical__Q00720977,17,1,TRUE,TRUE,5000,3,0.3
historical,historical__Q00721236,227,1,TRUE,TRUE,18385,5,1.68
historical,historical__Q00721898,126,1,TRUE,TRUE,14277,5,0.04
historical,historical__Q00726673,7,1,TRUE,TRUE,2402,2.43,0.91
historical,historical__Q00727941,12,1,TRUE,TRUE,15840,1.25,0.15
historical,historical__Q00733231,8,1,TRUE,TRUE,2975,2,0.52
historical,historical__Q00735003,15,1,TRUE,TRUE,3600,3,0
historical,historical__Q00736666,6,1,TRUE,TRUE,6000,0.75,0.28
historical,historical__Q00738212,121,1,TRUE,TRUE,56900,2.43,0.12
historical,historical__Q00740418,122,1,TRUE,TRUE,32939,2,0
historical,historical__Q00754013,17,1,TRUE,TRUE,2208,2.43,0.65
historical,historical__Q00761543,83,1,TRUE,TRUE,4000,2.43,0
historical,historical__Q00769076,9,1,TRUE,TRUE,6100,1.35,0.09
historical,historical__Q00769923,32,1,TRUE,TRUE,9165,2,0.26
historical,historical__Q00769990,14,1,TRUE,TRUE,2871,4,0.6
historical,historical__Q00774715,14,1,TRUE,TRUE,5000,2,0
historical,historical__Q00774850,14,1,TRUE,TRUE,7866,1.25,0.44
historical,historical__Q00775081,98,1,FALSE,TRUE,60000,2.43,0.58
historical,historical__Q00778284,23,1,TRUE,TRUE,8100,2.43,0.28
historical,historical__Q00783360,100,1,TRUE,TRUE,24221,2.43,1.07
historical,historical__Q00785002,33,1,TRUE,TRUE,6000,4,1.35
historical,historical__Q00785605,115,1,TRUE,TRUE,34500,3,1.62
historical,historical__Q00790556,131,1,FALSE,TRUE,16424,5,0.51
historical,historical__Q00791713,57,1,TRUE,TRUE,10450,2.43,0.5
historical,historical__Q00793435,66,1,TRUE,TRUE,6675,3,0.9
historical,historical__Q00796876,10,1,TRUE,TRUE,3710,3,0
historical,historical__Q07995766,8,1,FALSE,TRUE,1975,5,0
historical,historical__Q07996131,19,1,FALSE,TRUE,3000,2.43,0.2
historical,historical__Q07996979,21,1,TRUE,TRUE,2446,3,0.79
historical,historical__Q07999360,8,1,TRUE,TRUE,6550,1.25,0.33
historical,historical__Q08005225,24,1,TRUE,TRUE,2680,3,0.7
historical,historical__Q08011227,10,1,TRUE,TRUE,2472,3,1.2
historical,historical__Q08012514,106,1,TRUE,TRUE,20497,3,0
historical,historical__Q08013426,15,1,TRUE,TRUE,4000,2.43,0.48
historical,historical__Q08014693,9,1,TRUE,TRUE,3600,3,0.46
historical,historical__Q08015127,36,1,TRUE,TRUE,2975,5,0
historical,historical__Q08016879,52,1,FALSE,TRUE,10133,4,0
historical,historical__Q08021308,10,1,TRUE,TRUE,2300,2,0.73
historical,historical__Q08025120,236,1,TRUE,TRUE,58700,5,0.52
historical,historical__Q08026754,135,1,TRUE,TRUE,43313,2.43,0.32
historical,historical__Q08028710,12,1,TRUE,TRUE,4200,2.43,0.34
historical,historical__Q08029005,38,1,TRUE,TRUE,10018,4,2.03
historical,historical__Q08029074,42,1,TRUE,TRUE,10000,3,4.95
historical,historical__Q08031880,82,1,TRUE,TRUE,109424,2.43,0
historical,historical__Q08032504,881,2,TRUE,TRUE,135609,3.44,0
historical,historical__Q08034322,7,1,FALSE,TRUE,2500,2,0
historical,historical__Q08037894,27,1,FALSE,TRUE,9083,2,0.29
historical,historical__Q08051255,10,1,FALSE,TRUE,5078,2.43,2.46
historical,historical__S00499838,27,1,TRUE,TRUE,3600,2,0
historical,historical__S00563710,74,1,TRUE,TRUE,30210,2.43,0.61
historical,historical__S00661600,799,3,TRUE,TRUE,66470,2.43,0
historical,historical__X00480196,42,1,TRUE,TRUE,2500,6.02,0.91
historical,historical__X00481378,49,1,TRUE,TRUE,3987,6.02,0.56
historical,historical__X00483103,14,1,TRUE,TRUE,2711,3.44,0
historical,historical__X00484735,16,2,TRUE,TRUE,3898,3,0
historical,historical__X00486899,32,1,TRUE,TRUE,3325,3.44,0.62
historical,historical__X00487269,13,1,TRUE,TRUE,2700,3.44,0
historical,historical__X00487406,35,1,TRUE,TRUE,3325,6.02,1.01
historical,historical__X00487532,19,1,TRUE,TRUE,3275,3.44,0
historical,historical__X00489843,59,1,TRUE,TRUE,2264,6.02,0.69
historical,historical__X00493694,50,1,TRUE,TRUE,5225,6.02,0.49
historical,historical__X00493806,56,1,TRUE,TRUE,3034,3.4399999999999995,0
historical,historical__X00496544,16,2,TRUE,TRUE,5000,2.43,0.64
historical,historical__X00498497,45,1,TRUE,TRUE,2535,6.02,0.8099999999999999
historical,historical__X00499929,43,1,TRUE,TRUE,1761,3.44,0
historical,historical__X00502411,10,1,TRUE,TRUE,5092,3,0.11
historical,historical__X00506219,40,1,TRUE,TRUE,7185,3.4399999999999995,1.35
historical,historical__X00506347,11,1,TRUE,TRUE,2658,3.44,0
historical,historical__X00509011,17,1,TRUE,TRUE,3500,3.44,0
historical,historical__X00511138,11,1,TRUE,TRUE,1485,3.44,0
historical,historical__X00511291,11,1,TRUE,TRUE,1485,3.44,0
historical,historical__X00515774,11,1,TRUE,TRUE,2500,3.44,0.65
historical,historical__X00515857,154,2,TRUE,TRUE,4642,6.02,0.7032529082292115
historical,historical__X00516005,17,1,TRUE,TRUE,2850,3.44,0.46
historical,historical__X00517860,20,1,TRUE,TRUE,5008,2,0.11
historical,historical__X00518497,44,1,TRUE,TRUE,2506,6.02,0.89
historical,historical__X00520505,10,1,TRUE,TRUE,2447,2.43,0
historical,historical__X00520867,18,1,TRUE,TRUE,3677,3.44,3.81
historical,historical__X00521651,55,1,TRUE,TRUE,4883,3,0
historical,historical__X00523954,8,1,TRUE,TRUE,2933,2,0.64
historical,historical__X00525964,44,1,TRUE,TRUE,7500,3.44,0
historical,historical__X00526919,365,1,TRUE,TRUE,75284,6.02,0.73
historical,historical__X00528618,23,1,TRUE,TRUE,2856,2.43,0
historical,historical__X00530220,38,1,TRUE,TRUE,3807,3,0
historical,historical__X00538598,59,1,TRUE,TRUE,2463,3.44,1.02
historical,historical__X00541811,73,1,TRUE,TRUE,4613,3.44,0
historical,historical__X00542666,12,1,TRUE,TRUE,1198,3.44,0
historical,historical__X00544328,59,1,TRUE,TRUE,6637,6.02,0
historical,historical__X00546393,44,1,TRUE,TRUE,5000,6.02,0.69
historical,historical__X00546413,99,1,TRUE,TRUE,4241,6.02,0.75
historical,historical__X00546584,40,1,TRUE,TRUE,4770,2.43,0.8699999999999999
historical,historical__X00547065,12,1,TRUE,TRUE,2970,3,0
historical,historical__X00552335,96,1,TRUE,TRUE,5000,2.43,1.23
historical,historical__X00553144,17,1,TRUE,TRUE,4108,3.44,0.68
historical,historical__X00553697,10,1,TRUE,TRUE,5000,2.43,0
historical,historical__X00554167,11,1,TRUE,TRUE,2304,3.44,0
