sample,parent_id,cohort_date,source_end_date,parent_total_units,n_components,sorted_component_vector,component_addresses,splitting_verification_status,right_window_observed,lot_area_sqft,residential_far,built_far,borough,multi_lot_indicator,weight
post_policy,post_policy__B01358527-I1,2026-02-20,2026-07-08,69,1,69,503 GRAND AVENUE,not_applicable_single_component,FALSE,2000,0,0,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01362967-I1,2026-03-09,2026-07-08,70,1,70,2863 ATLANTIC AVENUE,not_applicable_single_component,FALSE,4914,6.02,0,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01367848-I1,2026-05-20,2026-07-08,65,1,65,245 ST JOHNS PLACE,not_applicable_single_component,FALSE,5965,4,1,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01373413-I1,2026-03-23,2026-07-08,71,1,71,1084 PACIFIC STREET,not_applicable_single_component,FALSE,12380,0,0.4099999999999999,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01373493-I1,2026-06-01,2026-07-08,71,1,71,138 NEW JERSEY AVENUE,not_applicable_single_component,FALSE,5000,4,0,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01373634-I1,2026-03-23,2026-07-08,96,1,96,609 CLASSON AVENUE,not_applicable_single_component,FALSE,7286,0,1.14,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01374856-I1,2026-03-24,2026-07-08,51,1,51,4115 HUBBARD PLACE,not_applicable_single_component,FALSE,24157,1.25,0.09000000000000001,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01375530-I1,2026-04-21,2026-07-08,98,1,98,2080 EAST 15 STREET,not_applicable_single_component,FALSE,16600,1.25,0.56,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01376426-I1,2026-03-26,2026-07-08,85,1,85,703 LEXINGTON AVENUE,not_applicable_single_component,FALSE,7500,2,1.5,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01376613-I1,2026-03-31,2026-07-08,73,1,73,893 DEAN STREET,not_applicable_single_component,FALSE,4244,0,1,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01377452-I1,2026-04-01,2026-07-08,157,1,157,141 VAN SICLEN AVENUE,not_applicable_single_component,FALSE,35662,6.02,0.79,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01379089-I1,2026-05-04,2026-07-08,55,1,55,877 GRAND STREET,not_applicable_single_component,FALSE,1875,4,1.48,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01379434-I1,2026-03-30,2026-07-08,75,1,75,120 COURT STREET,not_applicable_single_component,FALSE,6000,6.02,1.89,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01379437-I1,2026-03-29,2026-07-08,75,1,75,387 BUSHWICK AVENUE,not_applicable_single_component,FALSE,3400,2.43,1.47,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01381870-I1,2026-04-14,2026-07-08,59,1,59,2124 AVENUE P,not_applicable_single_component,FALSE,4000,4,0.48,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01390326-I1,2026-04-29,2026-07-08,228,3,82+82+64,1070 PACIFIC STREET;971 DEAN STREET;985 DEAN STREET,unable_to_verify,FALSE,37620,0,0.83,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01391270-I1,2026-05-06,2026-07-08,60,1,60,111 GROVE STREET,not_applicable_single_component,FALSE,5000,2.43,0.27,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01399120-I1,2026-05-21,2026-07-08,85,1,85,604 UNION STREET,not_applicable_single_component,FALSE,8518,4,1,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01400199-I1,2026-06-04,2026-07-08,224,1,224,530 UTICA AVENUE,not_applicable_single_component,FALSE,16675,0,0.02,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01408961-I1,2026-06-10,2026-07-08,198,2,99+99,1029 ATLANTIC AVENUE;1035 ATLANTIC AVENUE,suggestive_separate_components,FALSE,15704,0,0.9898509933774834,Brooklyn,1,0.0032258064516129032
post_policy,post_policy__B01409426-I1,2026-06-25,2026-07-08,99,1,99,294 4 AVENUE,not_applicable_single_component,FALSE,16435,2,0.67,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01415308-I1,2026-06-12,2026-07-08,76,1,76,161 VERMONT STREET,not_applicable_single_component,FALSE,1943,6.02,1.5,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01422332-I1,2026-07-02,2026-07-08,147,1,147,130 ST FELIX STREET,not_applicable_single_component,FALSE,12519,10,0,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__M01153465-I1,2025-12-11,2026-07-08,570,2,350+220,730 EAST 13 STREET;743 EAST 12 STREET,suggestive_separate_components,FALSE,60505,3.4399999999999995,0.19,Manhattan,0,0.0032258064516129032
post_policy,post_policy__M01155663-I1,2025-01-02,2026-07-08,190,1,190,3816 9 AVENUE,not_applicable_single_component,TRUE,19983,6.02,1,Manhattan,0,0.0032258064516129032
post_policy,post_policy__M01189399-I1,2025-03-28,2026-07-08,66,1,66,185 EAST 80 STREET,not_applicable_single_component,TRUE,3000,10,3.15,Manhattan,0,0.0032258064516129032
post_policy,post_policy__M01231645-I1,2025-10-10,2026-07-08,276,1,276,473 WEST 165 STREET,not_applicable_single_component,FALSE,1825,3.44,1.34,Manhattan,0,0.0032258064516129032
post_policy,post_policy__M01241552-I1,2025-06-16,2026-07-08,113,1,113,16 WEST 45 STREET,not_applicable_single_component,TRUE,9239,10,2.03,Manhattan,0,0.0032258064516129032
post_policy,post_policy__M01243425-I1,2025-07-03,2026-07-08,77,1,77,59 FRANKLIN STREET,not_applicable_single_component,TRUE,9555,10,5.04,Manhattan,0,0.0032258064516129032
post_policy,post_policy__M01257465-I1,2025-08-06,2026-07-08,83,1,83,500 WEST 218 STREET,not_applicable_single_component,FALSE,5225,4.2,0.47,Manhattan,0,0.0032258064516129032
post_policy,post_policy__M01268347-I1,2025-09-16,2026-07-08,278,1,278,273 WEST 22 STREET,not_applicable_single_component,FALSE,19256,4,5.06,Manhattan,0,0.0032258064516129032
post_policy,post_policy__M01270610-I1,2025-08-21,2026-07-08,85,1,85,251 EAST 121 STREET,not_applicable_single_component,FALSE,1395,7.52,0,Manhattan,0,0.0032258064516129032
post_policy,post_policy__M01273621-I1,2025-09-10,2026-07-08,54,1,54,47 EAST 30 STREET,not_applicable_single_component,FALSE,2067,10,2.57,Manhattan,0,0.0032258064516129032
post_policy,post_policy__M01274493-I1,2025-09-12,2026-07-08,84,1,84,16 CONVENT AVENUE,not_applicable_single_component,FALSE,7632,4,0,Manhattan,0,0.0032258064516129032
post_policy,post_policy__M01280065-I1,2026-01-01,2026-07-08,72,1,72,270 WEST 135 STREET,not_applicable_single_component,FALSE,2898,3.4399999999999995,0.55,Manhattan,0,0.0032258064516129032
post_policy,post_policy__M01301888-I1,2025-12-02,2026-07-08,86,1,86,515 WEST 43 STREET,not_applicable_single_component,FALSE,10050,7.52,3.23,Manhattan,0,0.0032258064516129032
post_policy,post_policy__M01305839-I1,2025-11-05,2026-07-08,197,2,99+98,335 WEST 25 STREET;345 WEST 25 STREET,suggestive_separate_components,FALSE,17282,6.019999999999999,2.2999976854530724,Manhattan,1,0.0032258064516129032
post_policy,post_policy__M01306253-I1,2026-03-24,2026-07-08,99,1,99,140 FULTON STREET,not_applicable_single_component,FALSE,5612,10,0,Manhattan,0,0.0032258064516129032
post_policy,post_policy__M01318466-I1,2025-11-25,2026-07-08,96,1,96,11 EAST 115 STREET,not_applicable_single_component,FALSE,13624,3.44,0,Manhattan,0,0.0032258064516129032
post_policy,post_policy__M01323220-I1,2025-12-18,2026-07-08,51,1,51,420 WEST 45 STREET,not_applicable_single_component,FALSE,10042,6.02,5.89,Manhattan,0,0.0032258064516129032
post_policy,post_policy__M01325392-I1,2025-12-29,2026-07-08,86,1,86,207 EAST 84 STREET,not_applicable_single_component,FALSE,7807,10,3.74,Manhattan,0,0.0032258064516129032
post_policy,post_policy__M01335408-I1,2025-12-30,2026-07-08,88,1,88,56 GREAT JONES STREET,not_applicable_single_component,FALSE,1557,10,0.74,Manhattan,0,0.0032258064516129032
post_policy,post_policy__M01335998-I1,2025-12-19,2026-07-08,86,1,86,442 EAST 119 STREET,not_applicable_single_component,FALSE,10849,3,1.08,Manhattan,0,0.0032258064516129032
post_policy,post_policy__M01339025-I1,2026-03-28,2026-07-08,88,1,88,2132 8 AVENUE,not_applicable_single_component,FALSE,2500,6.02,0,Manhattan,0,0.0032258064516129032
post_policy,post_policy__M01352841-I1,2026-03-11,2026-07-08,62,1,62,515 WEST 27 STREET,not_applicable_single_component,FALSE,2469,7.519999999999999,1,Manhattan,0,0.0032258064516129032
post_policy,post_policy__M01361353-I1,2026-03-17,2026-07-08,70,1,70,301 EAST 71 STREET,not_applicable_single_component,FALSE,2038,10,3.63,Manhattan,0,0.0032258064516129032
post_policy,post_policy__M01363005-I1,2026-03-06,2026-07-08,211,1,211,101 EAST 110 STREET,not_applicable_single_component,FALSE,25691,3.44,2.7999999999999994,Manhattan,0,0.0032258064516129032
post_policy,post_policy__M01363035-I1,2026-03-17,2026-07-08,481,1,481,484 8 AVENUE,not_applicable_single_component,FALSE,3505,10,0,Manhattan,0,0.0032258064516129032
post_policy,post_policy__M01370073-I1,2026-03-26,2026-07-08,141,1,141,250 EAST 56 STREET,not_applicable_single_component,FALSE,2500,10,4,Manhattan,0,0.0032258064516129032
post_policy,post_policy__M01370578-I1,2026-03-20,2026-07-08,456,1,456,460 10 AVENUE,not_applicable_single_component,FALSE,12333,10,0,Manhattan,0,0.0032258064516129032
post_policy,post_policy__M01372322-I1,2026-03-27,2026-07-08,95,1,95,28 WEST 37 STREET,not_applicable_single_component,FALSE,4758,0,2.16,Manhattan,0,0.0032258064516129032
post_policy,post_policy__M01373193-I1,2026-03-26,2026-07-08,69,1,69,122 EAST 11 STREET,not_applicable_single_component,FALSE,3935,6.02,2.39,Manhattan,0,0.0032258064516129032
post_policy,post_policy__M01376293-I1,2026-03-27,2026-07-08,95,1,95,339 5 AVENUE,not_applicable_single_component,FALSE,5628,10,0,Manhattan,0,0.0032258064516129032
post_policy,post_policy__M01377138-I1,2026-03-25,2026-07-08,120,1,120,50 CLIFF STREET,not_applicable_single_component,FALSE,6172,10,0,Manhattan,0,0.0032258064516129032
post_policy,post_policy__M01382130-I1,2026-04-21,2026-07-08,430,1,430,80 WEST 67 STREET,not_applicable_single_component,FALSE,15075,10,8.88,Manhattan,0,0.0032258064516129032
post_policy,post_policy__M01393124-I1,2026-04-28,2026-07-08,171,2,99+72,4388 BROADWAY;673 WEST 187 STREET,suggestive_separate_components,FALSE,10064,3.4400000000000004,0,Manhattan,1,0.0032258064516129032
post_policy,post_policy__M01400243-I1,2026-05-15,2026-07-08,50,1,50,317 BROADWAY,not_applicable_single_component,FALSE,2639,10,2.91,Manhattan,0,0.0032258064516129032
post_policy,post_policy__Q01025398-I1,2025-08-06,2026-07-08,706,1,706,61-06 JUNCTION BOULEVARD,not_applicable_single_component,FALSE,139558,6.02,0,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01111758-I1,2025-11-18,2026-07-08,53,1,53,9-20 MAIN AVENUE,not_applicable_single_component,FALSE,13375,3,0.8,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01117795-I1,2025-06-20,2026-07-08,59,1,59,165 BEACH 115 STREET,not_applicable_single_component,TRUE,8000,4,0,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01150703-I1,2025-01-02,2026-07-08,89,1,89,34-16 38 STREET,not_applicable_single_component,TRUE,5175,3,0.45,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01150733-I1,2025-01-16,2026-07-08,89,1,89,89-61 162 STREET,not_applicable_single_component,TRUE,10320,5,1.26,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01157077-I1,2025-01-28,2026-07-08,89,1,89,726 BAY 32 STREET,not_applicable_single_component,TRUE,58700,3,1.89,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01177691-I1,2025-02-11,2026-07-08,230,3,99+74+57,137 BEACH 30 STREET;139 BEACH 29 STREET;147 BEACH 30 STREET,suggestive_separate_components,TRUE,47365.13,1.25,0,Queens,1,0.0032258064516129032
post_policy,post_policy__Q01183635-I1,2025-03-07,2026-07-08,57,1,57,129-13 METROPOLITAN AVENUE,not_applicable_single_component,TRUE,6368,2.43,0.12,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01189789-I1,2025-03-25,2026-07-08,154,2,98+56,159-02 HILLSIDE AVENUE;87-77 PARSONS BOULEVARD,suggestive_separate_components,TRUE,19886,4,0.7755813134868752,Queens,1,0.0032258064516129032
post_policy,post_policy__Q01196791-I1,2025-04-14,2026-07-08,310,1,310,220-28 JAMAICA AVENUE,not_applicable_single_component,TRUE,60610,0.5,0.44,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01197853-I1,2025-05-20,2026-07-08,99,1,99,122-21 14 AVENUE,not_applicable_single_component,TRUE,15580,0.75,0.31,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01203592-I1,2025-10-22,2026-07-08,84,1,84,147-39 94 AVENUE,not_applicable_single_component,FALSE,5000,10,0,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01206649-I1,2025-04-11,2026-07-08,185,2,93+92,18-11 CORNAGA AVENUE;1825 CORNAGA AVENUE,suggestive_separate_components,TRUE,19802,2.43,0.7945662054337945,Queens,1,0.0032258064516129032
post_policy,post_policy__Q01207697-I1,2025-04-10,2026-07-08,86,2,57+29,2-65 WATJEAN COURT;272 SEAGIRT BOULEVARD,verified_separate_485x_units,TRUE,26524,1.25,0,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01223823-I1,2025-10-06,2026-07-08,99,1,99,97-27 57 AVENUE,not_applicable_single_component,FALSE,34173,3,0.67,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01226562-I1,2025-06-11,2026-07-08,94,1,94,185-19 HILLSIDE AVENUE,not_applicable_single_component,TRUE,16000,4,0.11,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01228195-I1,2025-09-03,2026-07-08,479,1,479,54-09 100 STREET,not_applicable_single_component,FALSE,127000,2.43,2.1,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01228656-I1,2025-05-21,2026-07-08,55,1,55,38-20 32 STREET,not_applicable_single_component,TRUE,6840,5,1.46,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01233524-I1,2025-08-11,2026-07-08,213,1,213,159-31 90 AVENUE,not_applicable_single_component,FALSE,24238,5,0,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01234060-I1,2025-06-03,2026-07-08,53,1,53,143-22 84 ROAD,not_applicable_single_component,TRUE,8052,3,0.13,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01242193-I1,2025-06-24,2026-07-08,124,1,124,30-17 12 STREET,not_applicable_single_component,TRUE,17350,2,0,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01243880-I1,2025-07-11,2026-07-08,591,6,99+99+99+99+99+96,89-01 165 STREET;89-25 165 STREET;89-35 165 STREET;89-39 165 STREET;89-49 165 STREET;89-53 165 STREET,unable_to_verify,FALSE,39349.5,5,1.0252352569757806,Queens,1,0.0032258064516129032
post_policy,post_policy__Q01246536-I1,2025-07-09,2026-07-08,56,1,56,123-12 SUTPHIN BOULEVARD,not_applicable_single_component,FALSE,25235,0.5,0.14,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01254595-I1,2025-10-06,2026-07-08,429,2,330+99,35-42 41 STREET;35-53 41 STREET,suggestive_separate_components,FALSE,39003,3.6382585954926543,1.0114606568725482,Queens,1,0.0032258064516129032
post_policy,post_policy__Q01261008-I1,2025-08-04,2026-07-08,253,3,87+84+82,32-08 38 AVENUE;38-11 32 STREET;38-12 33 STREET,suggestive_separate_components,FALSE,31691,4.6708844782430345,1.261477391057398,Queens,1,0.0032258064516129032
post_policy,post_policy__Q01261189-I1,2025-07-30,2026-07-08,133,2,73+60,210 BEACH 28 STREET;224 BEACH 28 STREET,suggestive_separate_components,FALSE,52380,1.25,0,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01263805-I1,2025-08-12,2026-07-08,387,1,387,23-07 43 AVENUE,not_applicable_single_component,FALSE,33950,7.52,0,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01274353-I1,2025-10-23,2026-07-08,50,1,50,148-15 ARCHER AVENUE,not_applicable_single_component,FALSE,6348,7.52,1.85,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01275550-I1,2025-11-18,2026-07-08,300,1,300,332 BEACH 52 STREET,not_applicable_single_component,FALSE,44270,3.44,0,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01275800-I1,2025-08-29,2026-07-08,560,1,560,35-10 STEINWAY STREET,not_applicable_single_component,FALSE,75335,0,0.43,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01278129-I1,2025-09-02,2026-07-08,177,2,89+88,94-09 148 STREET;94-11 148 STREET,suggestive_separate_components,FALSE,10000,10,0,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01283772-I1,2025-09-16,2026-07-08,176,2,90+86,54-03 QUEENS BOULEVARD;54-11 QUEENS BOULEVARD,suggestive_separate_components,FALSE,10000,5,0.84,Queens,1,0.0032258064516129032
post_policy,post_policy__Q01288509-I1,2025-10-06,2026-07-08,50,1,50,27-30 21 STREET,not_applicable_single_component,FALSE,5000,5,0.4,Queens,1,0.0032258064516129032
post_policy,post_policy__Q01289631-I1,2025-12-12,2026-07-08,227,1,227,161-10 HILLSIDE AVENUE,not_applicable_single_component,FALSE,22682,4,0.01,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01289649-I1,2025-12-12,2026-07-08,173,1,173,161-09 HILLSIDE AVENUE,not_applicable_single_component,FALSE,10000,4,0.08,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01297449-I1,2026-03-11,2026-07-08,99,1,99,99-17 DITMARS BOULEVARD,not_applicable_single_component,FALSE,6460,2.43,0,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01301298-I1,2025-10-17,2026-07-08,56,1,56,135-11 HILLSIDE AVENUE,not_applicable_single_component,FALSE,12000,2.43,0.58,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01311038-I1,2026-03-27,2026-07-08,121,1,121,9-16 27 AVENUE,not_applicable_single_component,FALSE,36000,1.35,0.64,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01314166-I1,2025-11-10,2026-07-08,56,1,56,23-08 JACKSON AVENUE,not_applicable_single_component,FALSE,6020,5,2.96,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01317360-I1,2025-11-26,2026-07-08,133,2,70+63,133-39 RUBY STREET;133-40 EMERALD STREET,suggestive_separate_components,FALSE,18555,0.75,0,Queens,1,0.0032258064516129032
post_policy,post_policy__Q01331303-I1,2025-12-30,2026-07-08,139,2,74+65,32-73 STEINWAY STREET;32-75 STEINWAY STREET,unable_to_verify,FALSE,28975,3,1.81,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01332495-I1,2025-12-17,2026-07-08,147,1,147,5-20 46 ROAD,not_applicable_single_component,FALSE,7493,0,0,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01332573-I1,2025-12-28,2026-07-08,74,1,74,465 BEACH 62 STREET,not_applicable_single_component,FALSE,36000,0.75,0,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01334547-I1,2025-12-18,2026-07-08,56,1,56,43-35 57 STREET,not_applicable_single_component,FALSE,6426,5,0.53,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01335532-I1,2025-12-18,2026-07-08,72,1,72,11-35 31 DRIVE,not_applicable_single_component,FALSE,9850,4,0,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01337462-I1,2025-12-26,2026-07-08,62,1,62,910 ONDERDONK AVENUE,not_applicable_single_component,FALSE,9310,3,1.411559993947647,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01338971-I1,2025-12-29,2026-07-08,289,3,99+98+92,54-08 MYRTLE AVENUE;54-16 MYRTLE AVENUE;7-45 WYCKOFF AVENUE,suggestive_separate_components,FALSE,18500,2.43,0.7189189189189189,Queens,1,0.0032258064516129032
post_policy,post_policy__Q01339840-I1,2026-01-02,2026-07-08,55,1,55,503 BEACH 72 STREET,not_applicable_single_component,FALSE,10000,0.75,0.19,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01348692-I1,2026-02-03,2026-07-08,88,1,88,50-02 SKILLMAN AVENUE,not_applicable_single_component,FALSE,23800,4,0.78,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01350371-I1,2026-02-05,2026-07-08,79,1,79,106-03 SUTPHIN BOULEVARD,not_applicable_single_component,FALSE,8000,3,0.94,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01351121-I1,2026-01-26,2026-07-08,79,1,79,95-28 147 PLACE,not_applicable_single_component,FALSE,2500,5,0.65,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01358193-I1,2026-03-02,2026-07-08,181,1,181,40-16 76 STREET,not_applicable_single_component,FALSE,8000,2.43,2.98,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01359877-I1,2026-03-05,2026-07-08,83,1,83,25-60 31 STREET,not_applicable_single_component,FALSE,7500,2.43,1.67,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01360550-I1,2026-05-04,2026-07-08,62,1,62,30-75 21 STREET,not_applicable_single_component,FALSE,10000,4,0,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01366543-I1,2026-03-25,2026-07-08,71,1,71,218-08 101 AVENUE,not_applicable_single_component,FALSE,6710,0.5,0,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01367014-I1,2026-04-06,2026-07-08,285,1,285,164-02 JAMAICA AVENUE,not_applicable_single_component,FALSE,13460,6.02,1.41,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01372263-I1,2026-03-27,2026-07-08,54,1,54,170-15 89 AVENUE,not_applicable_single_component,FALSE,5000,3,0.32,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01375903-I1,2026-03-27,2026-07-08,93,1,93,138-50 QUEENS BOULEVARD,not_applicable_single_component,FALSE,20000,3,1.6,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01376570-I1,2026-03-26,2026-07-08,108,1,108,179-11 JAMAICA AVENUE,not_applicable_single_component,FALSE,14128,3,0,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01377260-I1,2026-05-18,2026-07-08,74,1,74,143-24 94 AVENUE,not_applicable_single_component,FALSE,7000,5,0.46,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01386972-I1,2026-04-20,2026-07-08,99,1,99,21-01 CORNAGA AVENUE,not_applicable_single_component,FALSE,6722,1.25,0,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01388823-I1,2026-05-12,2026-07-08,198,2,99+99,35-43 37 STREET;37-09 36 AVENUE,suggestive_separate_components,FALSE,13454,0,0.754046380258659,Queens,1,0.0032258064516129032
post_policy,post_policy__Q01389162-I1,2026-05-18,2026-07-08,91,1,91,70-20 QUEENS BOULEVARD,not_applicable_single_component,FALSE,7600,5,0.19,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01395583-I1,2026-05-11,2026-07-08,68,1,68,29-12 HOYT AVENUE SOUTH,not_applicable_single_component,FALSE,2000,2.43,0.74,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01412354-I1,2026-06-11,2026-07-08,99,1,99,35-25 STEINWAY STREET,not_applicable_single_component,FALSE,17932,0,1.02,Queens,0,0.0032258064516129032
post_policy,post_policy__Q01415856-I1,2026-06-16,2026-07-08,108,2,58+50,116-14 GROSVENOR LANE;116-18 GROSVENOR LANE,suggestive_separate_components,FALSE,9422,4,0.6721439184886435,Queens,1,0.0032258064516129032
post_policy,post_policy__Q01421621-I1,2026-07-06,2026-07-08,60,1,60,133-34 36 ROAD,not_applicable_single_component,FALSE,15875,2.43,1.94,Queens,0,0.0032258064516129032
post_policy,post_policy__S01328926-I1,2025-12-08,2026-07-08,148,2,74+74,181 CANAL STREET;191 CANAL STREET,unable_to_verify,FALSE,39940,2,0,Staten Island,0,0.0032258064516129032
post_policy,post_policy__S01330466-I1,2025-12-23,2026-07-08,89,1,89,84 PROSPECT STREET,not_applicable_single_component,FALSE,6300,2.43,0,Staten Island,0,0.0032258064516129032
post_policy,post_policy__X00932163-I1,2026-03-25,2026-07-08,329,1,329,360 WEST FORDHAM ROAD,not_applicable_single_component,FALSE,162200,3.44,0,Bronx,0,0.0032258064516129032
post_policy,post_policy__X00945951-I1,2025-10-22,2026-07-08,347,1,347,310 EAST 161 STREET,not_applicable_single_component,FALSE,54172,6.0200000000000005,0,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01059040-I1,2025-01-07,2026-07-08,213,1,213,1545 JEROME AVENUE,not_applicable_single_component,TRUE,14000,4,0.79,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01089171-I1,2025-04-23,2026-07-08,56,1,56,21 EAST 198 STREET,not_applicable_single_component,TRUE,3240,6.02,0.99,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01129499-I1,2025-03-20,2026-07-08,68,1,68,2873 VALENTINE AVENUE,not_applicable_single_component,TRUE,3500,6.02,1.12,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01150556-I1,2025-03-27,2026-07-08,113,2,57+56,1006 EAST 173 STREET;1563 BOONE AVENUE,suggestive_separate_components,TRUE,20000,3,1.35,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01150557-I1,2025-04-11,2026-07-08,76,1,76,101 EAST KINGSBRIDGE ROAD,not_applicable_single_component,TRUE,5928,6.02,0.95,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01150558-I1,2025-03-27,2026-07-08,80,1,80,1660 BOONE AVENUE,not_applicable_single_component,TRUE,10906,4,2.05,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01157279-I1,2025-01-14,2026-07-08,213,1,213,720 THIERIOT AVENUE,not_applicable_single_component,TRUE,53725,2.43,0,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01166460-I1,2025-03-13,2026-07-08,78,1,78,10 VAN CORTLANDT AVENUE EAST,not_applicable_single_component,TRUE,7998,6.02,1.5,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01169727-I1,2025-01-27,2026-07-08,53,1,53,1376 INWOOD AVENUE,not_applicable_single_component,TRUE,2500,6.02,1.48,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01171565-I1,2025-03-10,2026-07-08,69,1,69,543 EAST 181 STREET,not_applicable_single_component,TRUE,7831,6.02,0,Bronx,1,0.0032258064516129032
post_policy,post_policy__X01177042-I1,2025-03-03,2026-07-08,53,1,53,354 EAST 194 STREET,not_applicable_single_component,TRUE,6523,3,0.24,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01178424-I1,2025-04-24,2026-07-08,144,2,76+68,1777 WEST FARMS ROAD;1779 WEST FARMS ROAD,suggestive_separate_components,TRUE,21082,5,0.4573171425860924,Bronx,1,0.0032258064516129032
post_policy,post_policy__X01186318-I1,2025-03-10,2026-07-08,77,1,77,1677 EASTBURN AVENUE,not_applicable_single_component,TRUE,2375,6.02,0.84,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01187721-I1,2025-03-04,2026-07-08,58,1,58,3771 WHITE PLAINS ROAD,not_applicable_single_component,TRUE,2680,2.43,0,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01190590-I1,2025-07-18,2026-07-08,93,1,93,299 EAST BURNSIDE AVENUE,not_applicable_single_component,FALSE,7860,3.4399999999999995,0,Bronx,0,0.0032258064516129032
